ticker,company,price,marketCap,need,r1_score,reason
NZMEF,NZME Limited,0.35,65863564.0,media,14,"R1: need alignment below threshold (score 2/30, need=media)"
NZSTY,NZX Limited,9.64,317388448.0,finance,21,"R1: need alignment below threshold (score 6/30, need=finance)"
OI,O-I Glass Inc. Common Stock,7.51,1153984700.0,infrastructure,32,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
ORLY,O'Reilly Automotive Inc. Common Stock,90.32,73065338733.0,transport,32,"R1: need alignment below threshold (score 12/30, need=transport)"
BKOR,"Oak Ridge Financial Services, Inc.",32.0,87763200.0,finance,16,"R1: need alignment below threshold (score 4/30, need=finance)"
OVLY,Oak Valley Bancorp (CA) Common Stock,34.07,286620962.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
OAKV,"Oak View Bankshares, Inc.",20.0,69725456.0,finance,16,"R1: need alignment below threshold (score 4/30, need=finance)"
OCSL,Oaktree Specialty Lending Corporation Common Stock,13.15,1158324627.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
OAKC,"Oakworth Capital, Inc.",42.0,207454800.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
OBIBF,"OBIC Business Consultants Co., Ltd.",60.9,4578261504.0,software:infrastructure,36,"R1: need alignment below threshold (score 16/30, need=software:infrastructure)"
OBE,Obsidian Energy Ltd. Common Shares,11.01,734648526.0,energy,26,"R1: need alignment below threshold (score 8/30, need=energy)"
OXY,Occidental Petroleum Corporation Common Stock,58.41,58388818840.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
OGC,OceanaGold Corporation Common Shares,31.32,6967056384.0,materials,23,"R1: need alignment below threshold (score 3/30, need=materials)"
OII,Oceaneering International Inc. Common Stock,49.91,4967524582.0,energy,30,"R1: need alignment below threshold (score 10/30, need=energy)"
OCFC,OceanFirst Financial Corp. Common Stock,18.86,1822728830.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
FEOVF,OCEANIC IRON ORE CORP,0.5499,143317920.0,materials,23,"R1: need alignment below threshold (score 8/30, need=materials)"
SVRN,OceanPal Inc. Common Stock,8.31,15588031.0,transport,21,"R1: need alignment below threshold (score 16/30, need=transport)"
OCINF,OCI N.V.,4.65,981008448.0,infrastructure,34,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OSBK,OCONEE FINANCIAL CORP,53.2075,55808976.0,finance,16,"R1: need alignment below threshold (score 4/30, need=finance)"
OSG,Octave Specialty Group Inc. Common Stock,4.51,203182202.0,finance,21,"R1: need alignment below threshold (score 6/30, need=finance)"
ODD,ODDITY Tech Ltd. Class A Ordinary Shares,14.2,804524927.0,health-adjacent,28,"R1: need alignment below threshold (score 10/30, need=health-adjacent)"
ODJBF,Odfjell SE,14.1,1116491392.0,transport,34,"R1: need alignment below threshold (score 16/30, need=transport)"
ODFJF,Odfjell Drilling Ltd.,10.1,2422051584.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
ODTLF,Odfjell Technology Ltd.,5.39,212710240.0,unknown,23,"R1: need alignment below threshold (score 8/30, need=unknown)"
OMEX,Odyssey Marine Exploration Inc. Common Stock,0.9305,54612337.0,transport,28,"R1: need alignment below threshold (score 16/30, need=transport)"
OPAD,Offerpad Solutions Inc. Class A Common Stock,4.44,21457406.0,shelter,13,"R1: need alignment below threshold (score 8/30, need=shelter)"
OFG,OFG Bancorp Common Stock,52.05,2199918963.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
OFSSH,OFS Capital Corporation 4.95% Notes due 2028,23.6,316194641.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
OFS,OFS Capital Corporation Common Stock,3.65,48902985.0,finance,12,"R1: need alignment below threshold (score 3/30, need=finance)"
OZFRY,OFX Group Limited,2.5,116376560.0,finance,18,"R1: need alignment below threshold (score 3/30, need=finance)"
OHBTF,OHB SE,294.75,6102190592.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
OVBC,Ohio Valley Banc Corp. Common Stock,45.21,212984355.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
ODC,Oil-Dri Corporation Of America Common Stock,91.69,1328435436.0,infrastructure,30,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
OILRF,Oil Refineries Ltd.,0.7,2189068032.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
OIS,Oil States International Inc. Common Stock,8.38,505503547.0,energy,30,"R1: need alignment below threshold (score 12/30, need=energy)"
OISXF,Oisix Inc.,7.47,259454016.0,retail,20,"R1: need alignment below threshold (score 5/30, need=retail)"
OITAF,"The Oita Bank, Ltd.",4.31,326338016.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
OJOC,Ojai Oil Company,326.0,91312600.0,shelter,20,"R1: need alignment below threshold (score 8/30, need=shelter)"
OJIPF,Oji Holdings Corporation,5.8,4925559296.0,infrastructure,32,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
OKAMF,Okamura Corporation,13.84,1310274048.0,y-unmapped,26,"R1: need alignment below threshold (score 8/30, need=y-unmapped)"
ECO,Okeanis Eco Tankers Corp. Common Stock,65.04,2539464448.0,transport,36,"R1: need alignment below threshold (score 16/30, need=transport)"
OKCTF,Okinawa Cellular Telephone Company,17.46,1600636288.0,infrastructure,32,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
OKTA,Okta Inc. Class A Common Stock,130.61,22700980224.0,software,32,"R1: need alignment below threshold (score 12/30, need=software)"
OWWAF,"Okuwa Co., Ltd.",5.09,207074160.0,retail,18,"R1: need alignment below threshold (score 3/30, need=retail)"
ODFL,Old Dominion Freight Line Inc. Common Stock,198.34,41248428032.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
OMCC,OLD MARKET CAPITAL Corp,4.15,28292780.0,finance,13,"R1: need alignment below threshold (score 4/30, need=finance)"
ODMUF,Old Mutual Limited,0.7795,3109104640.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
ONB,Old National Bancorp Common Stock,25.66,9816746200.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
ONBPP,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series A Preferred Stock,24.8899,9522129043.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
ONBPO,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series C Preferred Stock,24.91,9529818700.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
ORI,Old Republic International Corporation Common Stock,42.11,10166740345.0,finance,26,"R1: need alignment below threshold (score 6/30, need=finance)"
OSBC,Old Second Bancorp Inc. Common Stock,25.19,1281559286.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
OLN,Olin Corporation Common Stock,17.37,1979875851.0,infrastructure,30,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
OLANF,"Ollamani, S.A.B.",4.7,684154368.0,discretionary,22,"R1: need alignment below threshold (score 4/30, need=discretionary)"
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,74.61,4510420116.0,retail,24,"R1: need alignment below threshold (score 4/30, need=retail)"
OLYFF,Olympia Financial Group Inc.,72.6359,174786384.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
OMHLF,OM Holdings Limited,0.16,122601120.0,materials,23,"R1: need alignment below threshold (score 8/30, need=materials)"
OFLX,Omega Flex Inc. Common Stock,26.97,272243864.0,infrastructure,31,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OHI,Omega Healthcare Investors Inc. Common Stock,46.95,14226460350.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
IMMFF,Omni Bridgeway Limited,1.1,318606432.0,finance,17,"R1: need alignment below threshold (score 2/30, need=finance)"
OABI,OmniAb Inc. Common Stock,4.66,677519255.0,health,34,"R1: need alignment below threshold (score 16/30, need=health)"
OMCL,Omnicell Inc. Common Stock ($0.001 par value),33.22,1515326446.0,infrastructure,34,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OMC,Omnicom Group Inc. Common Stock,88.2,24197314289.0,media,22,"R1: need alignment below threshold (score 2/30, need=media)"
OMSE,OMS Energy Technologies Inc. Ordinary Shares,4.5,191019168.0,energy,27,"R1: need alignment below threshold (score 12/30, need=energy)"
OOBHF,On the Beach Group plc,2.2609,323057440.0,discretionary,19,"R1: need alignment below threshold (score 4/30, need=discretionary)"
ONON,On Holding AG Class A Ordinary Shares,28.83,17396917748.0,clothing,27,"R1: need alignment below threshold (score 7/30, need=clothing)"
ONDS,Ondas Inc. Common Stock,8.24,4701351290.0,infrastructure,35,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
YDDL,One and One Green Technologies. Inc Class A Ordinary Shares,1.73,96937666.0,infrastructure,28,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OGS,ONE Gas Inc. Common Stock,80.41,5054272671.0,energy,32,"R1: need alignment below threshold (score 12/30, need=energy)"
STKS,The ONE Group Hospitality Inc. Common Stock,1.66,52603780.0,food-service,20,"R1: need alignment below threshold (score 8/30, need=food-service)"
OLP,One Liberty Properties Inc. Common Stock,24.57,536240840.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
OSS,One Stop Systems Inc. Common Stock,11.11,277084844.0,infrastructure,31,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OMF,OneMain Holdings Inc. Common Stock,63.23,7274072085.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
ONMD,OneMedNet Corp Class A Common Stock,0.5872,34813003.0,health,25,"R1: need alignment below threshold (score 16/30, need=health)"
OKE,ONEOK Inc. Common Stock,91.7,57804898464.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
OSPN,OneSpan Inc. Common Stock,15.39,567154944.0,software:infrastructure,34,"R1: need alignment below threshold (score 16/30, need=software:infrastructure)"
OSW,OneSpaWorld Holdings Limited Common Shares,26.26,2665356177.0,discretionary,24,"R1: need alignment below threshold (score 4/30, need=discretionary)"
ONEW,OneWater Marine Inc. Class A Common Stock,12.03,200487397.0,transport,27,"R1: need alignment below threshold (score 12/30, need=transport)"
ONEXF,Onex Corporation,83.57,6366904320.0,finance,22,"R1: need alignment below threshold (score 2/30, need=finance)"
GQMLF,Ongwe Minerals Inc.,1.0,59541588.0,materials,15,"R1: need alignment below threshold (score 3/30, need=materials)"
ONIT,Onity Group Inc. Common Stock,35.16,293744923.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
ONXYY,Ontex Group NV,2.5,398667552.0,health-adjacent,27,"R1: need alignment below threshold (score 12/30, need=health-adjacent)"
OMLAF,oOh!media Limited,1.1,581032960.0,discretionary,22,"R1: need alignment below threshold (score 4/30, need=discretionary)"
OPBK,OP Bancorp Common Stock,15.24,227573053.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
OPAL,OPAL Fuels Inc. Class A Common Stock,2.13,372231518.0,energy,33,"R1: need alignment below threshold (score 18/30, need=energy)"
OPPPF,"Open House Group Co., Ltd.",37.85,4168523264.0,shelter,38,"R1: need alignment below threshold (score 18/30, need=shelter)"
OTEX,Open Text Corporation Common Shares,24.36,5911255552.0,software:infrastructure,36,"R1: need alignment below threshold (score 16/30, need=software:infrastructure)"
BNXYF,Open Up Group Inc.,12.38,1051806976.0,software:shelter,31,"R1: need alignment below threshold (score 13/30, need=software:shelter)"
OPEN,Opendoor Technologies Inc Common Stock,3.6,3495927780.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
OPLN,OPENLANE Inc. Common Stock,34.31,4188217068.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
OPRA,Opera Limited American Depositary Shares,19.41,1725886464.0,media,22,"R1: need alignment below threshold (score 4/30, need=media)"
PASTF,OPmobility SE,17.7,2529957632.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
OPRT,Oportun Financial Corporation Common Stock,7.51,345364270.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),115.78,1239772819.0,finance,21,"R1: need alignment below threshold (score 3/30, need=finance)"
OPFI,OppFi Inc. Class A Common Stock,7.3,622020203.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
OPTU,Optimum Communications Inc. Class A common stock,1.0,455584855.0,media,21,"R1: need alignment below threshold (score 6/30, need=media)"
OPHC,OptimumBank Holdings Inc. Common Stock,8.96,113097331.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
OPTGF,Optimus Group Company Limited,2.8,191641536.0,transport,23,"R1: need alignment below threshold (score 8/30, need=transport)"
OR,OR Royalties Inc. Common Shares,38.92,7297339027.0,materials,23,"R1: need alignment below threshold (score 3/30, need=materials)"
ESGFF,Ora Banda Mining Limited,0.96,1856641152.0,materials,21,"R1: need alignment below threshold (score 3/30, need=materials)"
FNCTF,ORANGE,18.93,50311667712.0,infrastructure,34,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
OBT,Orange County Bancorp Inc. Common Stock,37.82,507089161.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
PTTWF,Orange Polska S.A.,2.05,2690332928.0,infrastructure,34,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
ORANY,Orange S.A.,18.66,49594068992.0,infrastructure,34,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
MXCHF,"Orbia Advance Corporation, S.A.B. de C.V.",1.25,2409015808.0,conglomerate,32,"R1: need alignment below threshold (score 12/30, need=conglomerate)"
OBGRF,Orbit Garant Drilling Inc.,0.6,22902564.0,unknown,13,"R1: need alignment below threshold (score 8/30, need=unknown)"
OBTEF,Orbital Corporation Limited,0.094,16859824.0,unknown,8,"R1: need alignment below threshold (score 8/30, need=unknown)"
ORC,Orchid Island Capital Inc. Common Stock,6.72,1341335103.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
ONZBF,"Organización Soriana, S. A. B. de C. V.",1.3,2300174336.0,retail,23,"R1: need alignment below threshold (score 3/30, need=retail)"
OCLDF,Orica Limited,16.35,7578920448.0,infrastructure,36,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
OROVY,Orient Overseas (International) Limited,110.1,14541419520.0,transport,36,"R1: need alignment below threshold (score 16/30, need=transport)"
NWOEF,New Oriental Education & Technology Group Inc.,4.52,7193388032.0,services,30,"R1: need alignment below threshold (score 10/30, need=services)"
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),57.07,9082447781.0,services,26,"R1: need alignment below threshold (score 6/30, need=services)"
OLCLF,"Oriental Land Co., Ltd.",19.65,32220430336.0,discretionary,24,"R1: need alignment below threshold (score 4/30, need=discretionary)"
ORWHF,Oriental Watch Holdings Limited,0.4385,213706560.0,discretionary,17,"R1: need alignment below threshold (score 2/30, need=discretionary)"
OBK,Origin Bancorp Inc. Common Stock,52.9,1631947966.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
ORIO,Orion Digital Corp. Common Shares,0.84,19976040.0,finance,9,"R1: need alignment below threshold (score 4/30, need=finance)"
