ticker,company,price,marketCap,exchange,quoteType
MRUWY,"Maruwa Co.,Ltd.",13.46,166094336.0,PNK,EQUITY
WLMTF,Wuling Motors Holdings Limited,0.0466,165539072.0,PNK,EQUITY
AKAFF,Akatsuki Inc.,13.72,165082736.0,PNK,EQUITY
HRZMF,Maritana Minerals Limited,0.4414,164409248.0,PNK,EQUITY
AKTAF,AKITA Drilling Ltd.,2.84,163288288.0,PNK,EQUITY
ZMTBY,Zumtobel Group AG,1.92,162576816.0,PNK,EQUITY
STNT,Stevia Nutra Corp,6.367,162453984.0,PNK,EQUITY
CIGMF,CI Games SE,0.742,162368064.0,PNK,EQUITY
CQTHF,CONNEQT Health Limited,0.4,,PNK,EQUITY
VNJA,Vanjia Corporation,5.4,162000000.0,PNK,EQUITY
PHCUF,Photocure ASA,6.01,161768832.0,PNK,EQUITY
BAINF,"BASE,Inc.",1.4,161228720.0,PNK,EQUITY
TVBCY,TVB Limited,0.6897,161031792.0,PNK,EQUITY
PTMEY,PT. Media Nusantara Citra Tbk,1.21,160048656.0,PNK,EQUITY
FREVS,"First Real Estate Investment Trust of New Jersey, Inc.",21.35,159749920.0,PNK,EQUITY
KDCXF,Kudelski SA,1.62,158537952.0,PNK,EQUITY
EBRCZ,"EBR Systems, Inc.",0.21,158204672.0,PNK,EQUITY
HUMGF,Humm Group Limited,0.31,156523488.0,PNK,EQUITY
FDDMF,FDM Group (Holdings) plc,1.43,156362368.0,PNK,EQUITY
MNIVF,Monash IVF Group Limited,0.4,155853936.0,PNK,EQUITY
FBIP,"FNB Bancorp, Inc.",60.0,155636880.0,PNK,EQUITY
NIPAF,PT Nippon Indosari Corpindo Tbk,0.0275,154612576.0,PNK,EQUITY
GLCP,,1.0,154394752.0,PNK,EQUITY
HSWLF,Hostelworld Group plc,1.25,154111216.0,PNK,EQUITY
STRS,Stratus Properties Inc.,19.2,153268288.0,PNK,EQUITY
ALLIF,Atlantic Lithium Limited,0.191,153087136.0,PNK,EQUITY
CTLHF,CleanTech Lithium Plc,0.42,152456512.0,PNK,EQUITY
TOUBF,Toubani Resources Limited,0.1416,152051568.0,PNK,EQUITY
GFGY,"Granite Falls Energy, LLC",4966.0,151989392.0,PNK,EQUITY
IWVTF,Intelligent Wave Inc.,5.8,151867536.0,PNK,EQUITY
MMMPF,Mermaid Maritime Public Company Limited,0.0803,151826688.0,PNK,EQUITY
FXTGY,Foxtons Group plc,1.02647,151774224.0,PNK,EQUITY
PRSEF,Prosafe SE,0.43,151591328.0,PNK,EQUITY
GZUHF,"Guangzhou R&F Properties Co., Ltd.",0.0403,151220400.0,PNK,EQUITY
GKPRF,Gatekeeper Systems Inc.,1.35,150650048.0,PNK,EQUITY
CHHHF,CareRx Corporation,2.37,150369424.0,PNK,EQUITY
TMPPF,Times China Holdings Limited,0.05,149804640.0,PNK,EQUITY
AMGRF,AMA Group Limited,0.3112,149770304.0,PNK,EQUITY
ICABF,CTF Media & Entertainment Limited,0.001,149319792.0,PNK,EQUITY
ECELF,Eurocell plc,1.51,149308976.0,PNK,EQUITY
CPEVF,Capital Environment Holdings Limited,0.0104,148665216.0,PNK,EQUITY
FLWLF,Fleetwood Limited,1.65,148633808.0,PNK,EQUITY
AMJT,AMJ Global Technology,1.32,147738176.0,PNK,EQUITY
NCFFF,Northcliff Resources Ltd.,0.2339,147454768.0,PNK,EQUITY
ERCLY,Eurocell plc,7.44,147133616.0,PNK,EQUITY
CVONF,Carnarvon Energy Limited,0.082,146705120.0,PNK,EQUITY
LRRLF,Gorilla Gold Mines Ltd,0.2,146530608.0,PNK,EQUITY
VTYMF,Victory Metals Limited,1.11,146262000.0,PNK,MUTUALFUND
LECBF,Lepanto Consolidated Mining Company,0.0022,146026672.0,PNK,EQUITY
DLEXY,Datalex plc,1.55,145819168.0,PNK,EQUITY
MTRSF,Matsa Resources Limited,0.1501,145775936.0,PNK,EQUITY
EKDHF,EKF Diagnostics Holdings plc,0.34,145753968.0,PNK,EQUITY
CHHGF,Chen Hsong Holdings Limited,0.2309,145589744.0,PNK,EQUITY
ALGEF,Alligator Energy Limited,0.0305,145496208.0,PNK,EQUITY
NEOJF,NEOJAPAN Inc.,10.355,145155072.0,PNK,EQUITY
GRRLF,Grange Resources Limited,0.105,144901696.0,PNK,EQUITY
DSYOF,Daisyo Corporation,6.9,144797008.0,PNK,EQUITY
YSASF,YesAsia Holdings Limited,0.3464,144678368.0,PNK,EQUITY
XIAXF,"Xiabuxiabu Catering Management (China) Holdings Co., Ltd.",0.1376,144595056.0,PNK,EQUITY
SCNLF,Scancell Holdings plc,0.1352,144364688.0,PNK,EQUITY
JUTOF,Jutal Offshore Oil Services Limited,0.058,144352448.0,PNK,EQUITY
FRHYF,Frontier Energy Limited,0.1294,143966832.0,PNK,EQUITY
ACMLF,Ascom Holding AG,4.37,143860480.0,PNK,EQUITY
AMGXF,"AnGes, Inc.",0.3602,143660480.0,PNK,EQUITY
GNLAF,Genesis Land Development Corp.,2.55,143521664.0,PNK,EQUITY
JUBPF,Jubilee Metals Group PLC,0.0424,143368400.0,PNK,EQUITY
FEOVF,Oceanic Iron Ore Corp.,0.5499,143317920.0,PNK,EQUITY
CTLLF,Close the Loop Ltd,0.24,142584208.0,PNK,EQUITY
MLLCF,Molecular Partners AG,3.8,145559888.0,PNK,EQUITY
SNLKF,Z Fin Limited,0.326,142249184.0,PNK,EQUITY
IGPTF,"IG Port, Inc.",7.055,142236016.0,PNK,EQUITY
SHMSF,Shimao Services Holdings Limited,0.0575,141919952.0,PNK,EQUITY
TPBTF,Betmakers Technology Group Ltd,0.12655,141771728.0,PNK,EQUITY
MTPTF,Motorpoint Group Plc,1.78,141745376.0,PNK,EQUITY
SNGSF,Singamas Container Holdings Limited,0.0595,141741264.0,PNK,EQUITY
VCCLF,"ValueCommerce Co., Ltd.",6.51,141514944.0,PNK,EQUITY
ULPRF,"ULS Group, Inc.",2.49,140880160.0,PNK,EQUITY
ONVVF,Oneview Healthcare PLC,0.16,140806128.0,PNK,EQUITY
SMNR,"Semnur Pharmaceuticals, Inc.",0.61,140427584.0,PNK,EQUITY
EDCFF,Central Costanera S.A.,0.2,140397680.0,PNK,EQUITY
LPIX,Logipix International Corp.,7.0,140073600.0,PNK,EQUITY
WFSTF,Western Forest Products Inc.,13.26,140001504.0,PNK,EQUITY
JLMKF,Jolimark Holdings Limited,0.19,139793984.0,PNK,EQUITY
HENGY,Hengdeli Holdings Limited,0.7911,139360768.0,PNK,EQUITY
EOHHF,iOCO Limited,0.225,139326960.0,PNK,EQUITY
NMPRY,Navios Maritime Holdings Inc.,6.1,139241344.0,PNK,EQUITY
AUDGF,Audinate Group Limited,1.65,139142128.0,PNK,EQUITY
GBCMY,Global Bio-chem Technology Group Company Limited,4.137,138905664.0,PNK,EQUITY
IOFNF,Iofina plc,0.72,138138048.0,PNK,EQUITY
LHYFF,Lhyfe SA,2.87,138072368.0,PNK,EQUITY
JUTOY,Jutal Offshore Oil Services Limited,13.8488,137869520.0,PNK,EQUITY
CMEIF,China MeiDong Auto Holdings Limited,0.1022,137586464.0,PNK,EQUITY
LQRCF,Black Mammoth Metals Corporation,2.9685,136059328.0,PNK,EQUITY
ITFY,"Interfoundry, Inc.",1.31,135794048.0,PNK,EQUITY
HISNF,Hi Sun Technology (China) Limited,0.05,135628400.0,PNK,EQUITY
HLGVD,Kantra Copper Ltd,0.5745,135554336.0,PNK,EQUITY
HLGVF,Hillgrove Resources Ltd,0.5745,135554336.0,PNK,EQUITY
KITAF,Kitanotatsujin Corporation,0.97035,135308688.0,PNK,EQUITY
SDIIF,SDI Group plc,1.29,134899328.0,PNK,EQUITY
CLSPF,Canadian Life Companies Split Corp.,6.2,134864800.0,PNK,EQUITY
AASLF,"Asia Air Survey Co., Ltd.",7.41,134851136.0,PNK,EQUITY
FPRGF,Falco Resources Ltd.,0.3848,134648688.0,PNK,EQUITY
AEXFF,Aminex PLC,0.03,134250016.0,PNK,EQUITY
LOQPF,accesso Technology Group plc,4.13,133779744.0,PNK,EQUITY
DEDVF,Decisive Dividend Corporation,6.29,133755160.0,PNK,EQUITY
UMRRF,US Masters Residential Property Fund,0.194,133559552.0,PNK,EQUITY
BPKKF,BP Castrol K.K.,5.8,133154744.0,PNK,EQUITY
RRTS,"Roadrunner Transportation Systems, Inc.",3.4,132916952.0,PNK,EQUITY
UCPLF,United Corporations Limited,10.81,,PNK,EQUITY
RAASY,Cloopen Group Holding Limited,2.32,132318944.0,PNK,EQUITY
KYOWF,"Kyowa Leather Cloth Co., Ltd.",5.55,132260400.0,PNK,EQUITY
GUMIF,gumi Inc.,2.45,132047728.0,PNK,EQUITY
JMDMF,"Japan Medical Dynamic Marketing, INC.",5.0,131767680.0,PNK,EQUITY
XAUMF,Goldmoney Inc.,10.24,131106760.0,PNK,EQUITY
PTGOF,PT Global Mediacom Tbk,0.008,130820104.0,PNK,EQUITY
HBPCF,Helix BioPharma Corp.,1.71,130606544.0,PNK,EQUITY
OBIMF,Ondine Biomedical Inc.,0.25,129887864.0,PNK,EQUITY
ELXPF,Elixir Energy Limited,0.065,129824520.0,PNK,EQUITY
PLDIF,"PLAID,Inc.",3.15,129417136.0,PNK,EQUITY
RREIF,Regal Real Estate Investment Trust,0.0397,129320024.0,PNK,EQUITY
BFNH,"BioForce Nanosciences Holdings, Inc.",3.85,129163664.0,PNK,EQUITY
GRFXF,Graphex Group Limited,0.005,127682976.0,PNK,EQUITY
BIOYF,BioSyent Inc.,11.25,127267144.0,PNK,EQUITY
KAURF,Kaiser Reef Limited,0.21,127117696.0,PNK,EQUITY
AILTF,Argent Industrial Limited,2.365,125706768.0,PNK,EQUITY
YMAIF,Yoma Strategic Holdings Ltd.,0.0523,124918776.0,PNK,EQUITY
NXTN,"Next10, Inc.",0.62,123229096.0,PNK,EQUITY
OMHLF,OM Holdings Limited,0.16,122601120.0,PNK,EQUITY
OPESF,Otello Corporation ASA,1.8,122406176.0,PNK,EQUITY
BCMRF,BCM Resources Corporation,0.5,121556056.0,PNK,EQUITY
RFLFY,Raffles Education Limited,1.33,120995048.0,PNK,EQUITY
TTTNF,Titan Minerals Limited,0.42,120966944.0,PNK,EQUITY
LMEDD,LataMed AI Corp,0.43,120689816.0,PNK,EQUITY
GMELF,GOME Retail Holdings Limited,0.0016,119874920.0,PNK,EQUITY
GXSBY,Geox S.p.A.,0.3269,119701136.0,PNK,EQUITY
IGDFF,IG Design Group plc,1.27,119678632.0,PNK,EQUITY
QUCT,"Queen City Investments, Inc.",2560.0,119626240.0,PNK,EQUITY
TERCF,TerraCom Limited,0.063,119583552.0,PNK,EQUITY
BECVY,BEC World Public Company Limited,0.53,119393552.0,PNK,EQUITY
WOSSF,Water Oasis Group Limited,0.175,119096736.0,PNK,EQUITY
HHHXF,Helius Minerals Limited,2.88,119070424.0,PNK,EQUITY
COOSF,Carbios SAS,7.0,118100248.0,PNK,EQUITY
JUKIY,Juki Corporation,3.99,117940840.0,PNK,EQUITY
INPEF,INSPECS Group plc,1.08,117908496.0,PNK,EQUITY
NWPIF,Flint Corp.,1.07,117701336.0,PNK,EQUITY
BAMIF,Blue Ant Media Corporation,4.25,117670048.0,PNK,EQUITY
GCLAF,Grupo Clarín S.A.,2.2,117453600.0,PNK,EQUITY
NVSHF,Novus Holdings Limited,0.3702,117175576.0,PNK,EQUITY
PLLHF,Gemfields Group Limited,0.06762,116592472.0,PNK,EQUITY
OZFRY,OFX Group Limited,2.5,116376560.0,PNK,EQUITY
CHNSF,China Starch Holdings Limited,0.02,116209832.0,PNK,EQUITY
SAFS,"Safer Shot, Inc.",0.0001,116091664.0,PNK,EQUITY
EXNRF,Excellon Resources Inc.,0.3006,115689096.0,PNK,EQUITY
RCTUF,Reef Casino Trust,2.26,115605416.0,PNK,EQUITY
RSNUF,Renascor Resources Limited,0.0453,115344568.0,PNK,EQUITY
FHGDF,Founder Holdings Limited,0.1,115238904.0,PNK,EQUITY
QQFSF,Qinqin Foodstuffs Group (Cayman) Company Limited,0.142,113500288.0,PNK,EQUITY
DYMDF,Diamyd Medical AB (publ),0.73,113138688.0,PNK,EQUITY
GZUHY,"Guangzhou R&F Properties Co., Ltd.",0.6021,112965024.0,PNK,EQUITY
KNTPF,Kintor Pharmaceutical Limited,0.2399,112490048.0,PNK,EQUITY
LPCUF,Lee's Pharmaceutical Holdings Limited,0.1903,112055368.0,PNK,EQUITY
EAPIF,Euroapi S.A.,1.17,111817016.0,PNK,EQUITY
SUFF,Ophir Resources Co.,0.0002,111625000.0,PNK,EQUITY
VTIAF,FamiCord AG,6.375,111127480.0,PNK,EQUITY
PCELF,PowerCell Sweden AB (publ),1.91,111081000.0,PNK,EQUITY
SYYNY,Syn Prop & Tech S.A.,2.88,109904008.0,PNK,EQUITY
CMEOF,Creo Medical Group PLC,0.2256,109597984.0,PNK,EQUITY
SCEYF,Source Energy Services Ltd.,8.38,108997448.0,PNK,EQUITY
IACYF,Inter Action Corporation,10.71,108657160.0,PNK,EQUITY
SCTQ,Spectra Systems Corporation,2.24,108470104.0,PNK,EQUITY
AITLF,"Airtificial Intelligence Structures, S.A.",0.0696,108286544.0,PNK,EQUITY
YLWDF,Yellow Pages Limited,9.36,108195112.0,PNK,EQUITY
ABSCF,AB Science S.A.,1.12,108114480.0,PNK,EQUITY
CLLKF,BICO Group AB (publ),1.53,107979592.0,PNK,EQUITY
PBIGF,Paradigm Biopharmaceuticals Limited,0.18,107854184.0,PNK,EQUITY
ERDLF,EROAD Limited,0.57065,107332296.0,PNK,EQUITY
TKCHF,"Taoka Chemical Company, Limited",7.41,106175112.0,PNK,EQUITY
CSTPF,Arrow Exploration Corp.,0.37,105769808.0,PNK,EQUITY
ORPOF,OSE Immunotherapeutics SA,4.43,104851536.0,PNK,EQUITY
BCCOY,BICO Group AB (publ),0.3688,104112088.0,PNK,EQUITY
SGQRF,SouthGobi Resources Ltd.,0.2797,103642640.0,PNK,EQUITY
RROTF,Roots Corporation,2.63,103415800.0,PNK,EQUITY
PYHOF,Playmates Holdings Limited,0.05,103400000.0,PNK,EQUITY
CNNRF,Canadian Net Real Estate Investment Trust,4.99,102932096.0,PNK,EQUITY
HKTVY,Hong Kong Technology Venture Company Limited,2.6,102891584.0,PNK,EQUITY
FOSYF,Asarian Energy Limited,0.4195,102662336.0,PNK,EQUITY
HNRDF,Hansard Global plc,0.75,102408792.0,PNK,EQUITY
ALFMF,Apollo Future Mobility Group Limited,0.1,102243808.0,PNK,EQUITY
ATGGF,Actinogen Medical Limited,0.0274,102160328.0,PNK,EQUITY
KCKSF,Keck Seng Investments (Hong Kong) Limited,0.3,102060008.0,PNK,EQUITY
AGPYY,Agile Group Holdings Limited,1.01,101930160.0,PNK,EQUITY
FESTF,Hybrid Kinetic Group Limited,0.005,101764360.0,PNK,EQUITY
TTSH,"Tile Shop Holdings, Inc.",2.55,101545432.0,PNK,EQUITY
RFGPF,Retail Food Group Limited,1.6,101215048.0,PNK,EQUITY
UNHLF,EC Healthcare,0.086,101071224.0,PNK,EQUITY
SIRZF,SIR Royalty Income Fund,11.49,101059688.0,PNK,EQUITY
ENAFF,Enablence Technologies Inc.,4.775,100610184.0,PNK,EQUITY
GBNW,Global Energy Networks Corp.,0.0201,100274528.0,PNK,EQUITY
NBBTF,Natural Beauty Bio-Technology Limited,0.05,100105048.0,PNK,EQUITY
SHANY,Shandong Molong Petroleum Machinery Company Limited,2.5,99731048.0,PNK,EQUITY
DOUUF,Stakk Limited,0.0229,99569216.0,PNK,EQUITY
TPTJF,Topps Tiles Plc,0.5083,99525880.0,PNK,EQUITY
TETHF,Tethys Petroleum Limited,0.86435,99276864.0,PNK,EQUITY
ELTLF,Elementos Limited,0.2248,98531272.0,PNK,EQUITY
RSKIA,"George Risk Industries, Inc.",20.1,98255920.0,PNK,EQUITY
METXF,ME Therapeutics Holdings Inc.,3.25,97660672.0,PNK,EQUITY
ENMPF,Ensurge Micropower ASA,0.1,97209976.0,PNK,EQUITY
POTMF,Portmeirion Group PLC,1.9,96404560.0,PNK,EQUITY
PDSSF,Paradise Entertainment Limited,0.09161,96390696.0,PNK,EQUITY
SCTTF,Scott Technology Limited,1.14,95869136.0,PNK,EQUITY
HANNF,Hannan Metals Ltd.,0.66,95579464.0,PNK,EQUITY
ORXXF,OFX Group Limited,0.41005,95440416.0,PNK,EQUITY
SQNMF,Sequana Medical NV,1.22,95369880.0,PNK,EQUITY
PDLMF,Petra Diamonds Limited,0.26865,95274240.0,PNK,EQUITY
SERKF,Serko Limited,0.7551,95247768.0,PNK,EQUITY
ECSNF,EcoSynthetix Inc.,1.62,95231568.0,PNK,EQUITY
AUEEF,Aura Energy Limited,0.0927,94502240.0,PNK,EQUITY
ESLGF,Logistics Development Group plc,0.2275,94144976.0,PNK,EQUITY
BRIBF,Brii Biosciences Limited,0.13,93753016.0,PNK,EQUITY
ATEK,Athena Technology Acquisition Corp. II,9.5,93561456.0,PNK,EQUITY
NWFFF,NWF Group plc,1.88,93243672.0,PNK,EQUITY
MNNGF,Baijin Life Science Holdings Limited,0.1,93225408.0,PNK,EQUITY
IHSWF,International Housewares Retail Company Limited,0.1315,93225352.0,PNK,EQUITY
PEGX,"The Pegasus Companies, Incorporated",68.26,93095040.0,PNK,EQUITY
KPTSF,KP Tissue Inc.,9.2675,92975144.0,PNK,EQUITY
TUERF,True North Commercial Real Estate Investment Trust,6.43,92631848.0,PNK,EQUITY
GIGI,,0.71,92383768.0,PNK,EQUITY
ECGFF,EcoGraf Limited,0.2,92310240.0,PNK,EQUITY
IFTBF,Infant Bacterial Therapeutics AB (publ),6.85,92279224.0,PNK,EQUITY
ADHLF,Novautek Technologies Group Limited,0.0302,92264200.0,PNK,EQUITY
OROXF,Orosur Mining Inc.,0.23,92231168.0,PNK,EQUITY
MEOAF,Melbana Energy Limited,0.02425,91712752.0,PNK,EQUITY
VCCTF,Victoria PLC,0.79,91432904.0,PNK,EQUITY
OJOC,Ojai Oil Company,326.0,91312600.0,PNK,EQUITY
KAIFF,Pilbara Gold Limited,0.39,91266248.0,PNK,EQUITY
SIOLF,Sino-Ocean Group Holding Limited,0.0072,91187992.0,PNK,EQUITY
EKNPF,EKINOPS S.A.,3.35,90467320.0,PNK,EQUITY
PKTEF,Parkit Enterprise Inc.,6.51,90035200.0,PNK,EQUITY
NVNXF,NOVONIX Limited,0.0902,90000168.0,PNK,EQUITY
GPACF,Geopacific Resources Limited,0.028,89762272.0,PNK,EQUITY
VNMHF,VietNam Holding Limited,4.85,89588368.0,PNK,EQUITY
MRTI,"Maxus Realty Trust, Inc.",75.0,89100000.0,PNK,EQUITY
HURRY,Hürriyet Gazetecilik ve Matbaacilik A.S.,3.0,88800000.0,PNK,EQUITY
MDOUF,Maisons du Monde S.A.,2.3,88575088.0,PNK,EQUITY
AFGVF,Agfa-Gevaert NV,0.571,88402520.0,PNK,EQUITY
HAIVF,Haivision Systems Inc.,3.22,88384152.0,PNK,EQUITY
BYNO,byNordic Acquisition Corporation,12.74,88049384.0,PNK,EQUITY
NXTBF,NEXT Biometrics Group ASA,1.42029,88038152.0,PNK,EQUITY
FXGDF,Felix Gold Limited,0.17,87779024.0,PNK,EQUITY
BKOR,"Oak Ridge Financial Services, Inc.",32.0,87763200.0,PNK,EQUITY
STEAF,"SM ENTERTAINMENT JAPAN Co.,Ltd.",0.7568,87709240.0,PNK,EQUITY
ADPXY,Audio Pixels Holdings Limited,3.0,87630304.0,PNK,EQUITY
IPNAF,"Information Planning CO., LTD.",5.75,86966336.0,PNK,EQUITY
QTEYF,Questerre Energy Corporation,0.189,85572208.0,PNK,EQUITY
ZPHRF,Zephyr Energy plc,0.0405,85079120.0,PNK,EQUITY
HOFBF,Hofseth BioCare ASA,0.1666,84337976.0,PNK,EQUITY
ONMBF,"Onamba Co., Ltd.",6.92,84331560.0,PNK,EQUITY
KMNCF,Kingsmen Creatives Ltd.,0.42,84244016.0,PNK,EQUITY
JWCTF,JW (Cayman) Therapeutics Co. Ltd,0.20223,84223336.0,PNK,EQUITY
CNDIF,Canadian Copper Inc.,0.42,84157040.0,PNK,EQUITY
MTMV,Motomova Inc.,0.3,84153968.0,PNK,EQUITY
TFSVF,Done.ai Group AB,0.9885,84086936.0,PNK,EQUITY
GBCMF,Global Bio-chem Technology Group Company Limited,0.05,83941056.0,PNK,EQUITY
ICRP,"Inpoint Commercial Real Estate Income, Inc.",8.26,83590120.0,PNK,EQUITY
IRCDF,Intercede Group plc,1.37,83107688.0,PNK,EQUITY
FRWDF,Fairwood Holdings Limited,0.638,82654680.0,PNK,EQUITY
GUROF,GURU Organic Energy Corp.,2.74,82521512.0,PNK,EQUITY
ISRLF,Israel Acquisitions Corp,13.55,82062040.0,PNK,EQUITY
HLTRF,HLS Therapeutics Inc.,2.6474,81897472.0,PNK,EQUITY
ADWYF,Adways Inc.,2.259,81781272.0,PNK,EQUITY
RDFD,"Redfield Energy, LLC",2.0,81742104.0,PNK,EQUITY
PXMBF,Paxman AB (publ),3.5,81456960.0,PNK,EQUITY
WEEEF,Western Energy Services Corp.,2.39,80909096.0,PNK,EQUITY
NIROF,SportsHero Limited,0.0884,80479304.0,PNK,EQUITY
KEWL,"Keweenaw Land Association, Limited",71.0,79966160.0,PNK,EQUITY
TRFNF,TruFin plc,1.47,79214200.0,PNK,EQUITY
RENEF,Cartesian Growth Corporation II,12.71,79120208.0,PNK,EQUITY
DDCCF,Branicks Group AG,0.9392,78484728.0,PNK,EQUITY
TKLS,"Trutankless, Inc.",0.48,78202656.0,PNK,EQUITY
RSDEF,Ramsdens Holdings PLC,2.3925,78150488.0,PNK,EQUITY
JUKCF,Juki Corporation,2.64,78036048.0,PNK,EQUITY
HPMCF,Africa Energy Corp.,0.1482,77977280.0,PNK,EQUITY
IXAQF,IX Acquisition Corp.,12.06,77799584.0,PNK,EQUITY
HLEGF,Helios Energy Limited,0.02,77686104.0,PNK,EQUITY
EMCHF,EML Payments Limited,0.1992,77583280.0,PNK,EQUITY
VLQCF,Quantum Graphite Limited,0.22,77572000.0,PNK,EQUITY
WTLLF,Water Intelligence plc,4.61,77526544.0,PNK,EQUITY
JOCM,,1.18,77502984.0,PNK,EQUITY
GGROU,Golden Growers Cooperative,5.0,,PNK,EQUITY
HHIGF,Huisen Shares Group Limited,0.02,76578160.0,PNK,EQUITY
KMGLF,Asiamet Resources Limited,0.0225,76360872.0,PNK,EQUITY
WSSTF,Western Bulk Chartering AS,2.2,76312600.0,PNK,EQUITY
RTTGF,RTG Mining Inc.,0.0328,76302208.0,PNK,EQUITY
KRMKF,Kromek Group plc,0.1164,76276912.0,PNK,EQUITY
PRNAF,Alterity Therapeutics Limited,0.35,76127912.0,PNK,EQUITY
RDRIF,New Stratus Energy Inc.,0.55,76114880.0,PNK,EQUITY
AGNMF,Agronomics Limited,0.0701,75945016.0,PNK,EQUITY
PEBBF,The Pebble Group plc,0.5458,75611312.0,PNK,EQUITY
LDXHF,Lumos Diagnostics Holdings Limited,0.08,75585624.0,PNK,EQUITY
RTMAF,Reitmans (Canada) Limited,1.51,75545936.0,PNK,EQUITY
RTMNF,Reitmans (Canada) Limited,1.51,75545936.0,PNK,EQUITY
WECFF,White Energy Company Limited,0.1711,75533936.0,PNK,EQUITY
OPORF,hVIVO plc,0.1096,75448760.0,PNK,EQUITY
TMRFF,Somerset Minerals Limited,0.047,75417376.0,PNK,EQUITY
ATVK,"GlobalTek Ventures, Inc.",8.26,75367184.0,PNK,EQUITY
GLFGF,Global Fashion Group S.A.,0.3303,75111296.0,PNK,EQUITY
TGLO,"theglobe.com, inc.",0.17,75051680.0,PNK,EQUITY
RMXID,"RMX Industries, Inc.",7.25,75026800.0,PNK,EQUITY
CCWYF,SoftMedx Healthcare Limited,0.7,74981856.0,PNK,EQUITY
SCDCF,Scandium Canada Ltd.,0.1407,74781928.0,PNK,EQUITY
BVERS,"Beaver Coal Company, Limited",3000.0,74634000.0,PNK,EQUITY
SODI,"Solitron Devices, Inc.",34.65,74591160.0,PNK,EQUITY
PCOGF,Pancontinental Energy NL,0.009,74574720.0,PNK,EQUITY
MJGCF,Majestic Gold Corp.,0.0715,74550504.0,PNK,EQUITY
ENMHF,ENM Holdings Limited,0.045,74279640.0,PNK,EQUITY
VMCAF,Valuence Merger Corp. I,12.45,74273312.0,PNK,EQUITY
WSKEF,WISeKey International Holding AG,12.5,74246552.0,PNK,EQUITY
JAXAF,Vinyl Group Ltd,0.05,74158808.0,PNK,EQUITY
TRZBF,Transat A.T. Inc.,1.8,73859760.0,PNK,EQUITY
THOXF,BioPorto A/S,0.149,73769288.0,PNK,EQUITY
BKLPF,PT Bukalapak.com Tbk.,0.0008,73466920.0,PNK,EQUITY
MFAIF,Ming Fai International Holdings Limited,0.1,73426272.0,PNK,EQUITY
POLBF,Poolbeg Pharma PLC,0.0958,73137272.0,PNK,EQUITY
WKGBF,Sanderson Design Group plc,1.01,72987272.0,PNK,EQUITY
BLUAF,BlueRiver Acquisition Corp.,9.02,72874952.0,PNK,EQUITY
LVSDF,Lai Sun Development Company Limited,0.05,72666440.0,PNK,EQUITY
EXLGF,Exasol AG,2.72,72309456.0,PNK,EQUITY
THNCF,Thinkific Labs Inc.,1.07,72106376.0,PNK,EQUITY
XAARF,Xaar plc,0.92,72054728.0,PNK,EQUITY
SRRPF,Shagrir Group Vehicle Services Ltd,6.85,71271592.0,PNK,EQUITY
HEKRF,Hektar Real Estate Investment Trust,0.1,70928664.0,PNK,EQUITY
GDLNF,Energy Transition Minerals Ltd,0.032,70800016.0,PNK,EQUITY
CONXF,Nickel 28 Capital Corp.,0.82,70566920.0,PNK,EQUITY
ARRRF,Ardea Resources Limited,0.32,70308512.0,PNK,EQUITY
CPADF,Cookpad Inc.,0.977,70231256.0,PNK,EQUITY
ALYAF,Alithya Group Inc.,0.7257,70222760.0,PNK,EQUITY
ASCBF,A SPAC II Acquisition Corp.,13.135,70188112.0,PNK,EQUITY
AWLNF,ALNG ASA,0.32,70065456.0,PNK,EQUITY
GTMAY,"Grupo TMM, S.A.B.",2.0,69821248.0,PNK,EQUITY
GFELF,Goodfellow Inc.,8.4,69759088.0,PNK,EQUITY
IMAQ,International Media Acquisition Corp.,10.2,69733256.0,PNK,EQUITY
APTTF,Asian Pay Television Trust,0.0384,69364032.0,PNK,EQUITY
BUBSF,Bubs Australia Limited,0.0774,69205664.0,PNK,EQUITY
IDXAF,IDEX Biometrics ASA,0.89,68804944.0,PNK,EQUITY
PLLMF,Edge Copper Corporation,0.41,68648576.0,PNK,EQUITY
MHIVF,Invesque Inc.,0.075,68513920.0,PNK,EQUITY
CANRF,"Canare Electric Co., Ltd.",9.96,68330952.0,PNK,EQUITY
SPPCF,Steppe Cement Ltd.,0.31,67890000.0,PNK,EQUITY
AUSTF,Austin Engineering Limited,0.10888,67844312.0,PNK,EQUITY
IGESF,Star Energy Group Plc,0.35,67600392.0,PNK,EQUITY
LTMCF,Lithium Chile Inc.,0.3016,67323896.0,PNK,EQUITY
MDSQF,Minsud Resources Corp.,0.3975,67283800.0,PNK,EQUITY
RECEF,Recce Pharmaceuticals Ltd,0.22,67269416.0,PNK,EQUITY
LRKKF,LARK Distilling Co. Ltd.,0.62,66580148.0,PNK,EQUITY
BTURF,Bathurst Resources Limited,0.2768,66446664.0,PNK,EQUITY
ELRNF,Elron Ventures Ltd,1.25,66157712.0,PNK,EQUITY
NZMEF,NZME Limited,0.35,65863564.0,PNK,EQUITY
PHRZF,"Pharol, S.A.",0.08,65745836.0,PNK,EQUITY
CKALF,Cokal Limited,0.06,64736940.0,PNK,EQUITY
SHGXY,Shenguan Holdings (Group) Limited,0.4006,64706512.0,PNK,EQUITY
IBWC,IBW Financial Corporation,100.0,64578500.0,PNK,EQUITY
